,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-16 09:23:16.678527,2026/05/16 09:23:16.719,0,NVIDIA A100-SXM-64GB,67.89,0,0
1,2026-05-16 09:23:16.678527,2026/05/16 09:23:16.722,1,NVIDIA A100-SXM-64GB,63.91,0,0
2,2026-05-16 09:23:16.678527,2026/05/16 09:23:16.726,2,NVIDIA A100-SXM-64GB,65.06,0,0
3,2026-05-16 09:23:16.678527,2026/05/16 09:23:16.729,3,NVIDIA A100-SXM-64GB,63.18,0,0
4,2026-05-16 09:23:21.752466,2026/05/16 09:23:21.804,0,NVIDIA A100-SXM-64GB,67.61,0,0
5,2026-05-16 09:23:21.752466,2026/05/16 09:23:21.807,1,NVIDIA A100-SXM-64GB,63.91,0,0
6,2026-05-16 09:23:21.752466,2026/05/16 09:23:21.814,2,NVIDIA A100-SXM-64GB,65.06,0,0
7,2026-05-16 09:23:21.752466,2026/05/16 09:23:21.816,3,NVIDIA A100-SXM-64GB,63.18,0,0
8,2026-05-16 09:23:26.829588,2026/05/16 09:23:26.868,0,NVIDIA A100-SXM-64GB,67.61,0,0
9,2026-05-16 09:23:26.829588,2026/05/16 09:23:26.871,1,NVIDIA A100-SXM-64GB,63.91,0,0
10,2026-05-16 09:23:26.829588,2026/05/16 09:23:26.873,2,NVIDIA A100-SXM-64GB,65.06,0,0
11,2026-05-16 09:23:26.829588,2026/05/16 09:23:26.876,3,NVIDIA A100-SXM-64GB,63.18,0,0
12,2026-05-16 09:23:31.885133,2026/05/16 09:23:31.924,0,NVIDIA A100-SXM-64GB,67.61,0,0
13,2026-05-16 09:23:31.885133,2026/05/16 09:23:31.930,1,NVIDIA A100-SXM-64GB,63.91,0,0
14,2026-05-16 09:23:31.885133,2026/05/16 09:23:31.933,2,NVIDIA A100-SXM-64GB,65.06,0,0
15,2026-05-16 09:23:31.885133,2026/05/16 09:23:31.935,3,NVIDIA A100-SXM-64GB,63.18,0,0
16,2026-05-16 09:23:36.944762,2026/05/16 09:23:36.984,0,NVIDIA A100-SXM-64GB,67.61,0,0
17,2026-05-16 09:23:36.944762,2026/05/16 09:23:36.990,1,NVIDIA A100-SXM-64GB,63.91,0,0
