,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-04-02 02:07:46.694923,2026/04/02 02:07:46.741,0,NVIDIA A100-SXM-64GB,59.54,0,0
1,2026-04-02 02:07:46.694923,2026/04/02 02:07:46.744,1,NVIDIA A100-SXM-64GB,64.80,0,0
2,2026-04-02 02:07:46.694923,2026/04/02 02:07:46.746,2,NVIDIA A100-SXM-64GB,61.54,0,0
3,2026-04-02 02:07:46.694923,2026/04/02 02:07:46.749,3,NVIDIA A100-SXM-64GB,62.01,0,0
4,2026-04-02 02:07:51.889720,2026/04/02 02:07:51.941,0,NVIDIA A100-SXM-64GB,59.54,0,0
5,2026-04-02 02:07:51.889720,2026/04/02 02:07:51.943,1,NVIDIA A100-SXM-64GB,64.87,0,0
6,2026-04-02 02:07:51.889720,2026/04/02 02:07:51.946,2,NVIDIA A100-SXM-64GB,61.54,0,0
7,2026-04-02 02:07:51.889720,2026/04/02 02:07:51.949,3,NVIDIA A100-SXM-64GB,62.01,0,0
8,2026-04-02 02:07:56.957447,2026/04/02 02:07:56.996,0,NVIDIA A100-SXM-64GB,59.48,0,0
9,2026-04-02 02:07:56.957447,2026/04/02 02:07:56.999,1,NVIDIA A100-SXM-64GB,64.80,0,0
10,2026-04-02 02:07:56.957447,2026/04/02 02:07:57.004,2,NVIDIA A100-SXM-64GB,61.48,0,0
11,2026-04-02 02:07:56.957447,2026/04/02 02:07:57.007,3,NVIDIA A100-SXM-64GB,61.95,0,0
12,2026-04-02 02:08:02.014917,2026/04/02 02:08:02.055,0,NVIDIA A100-SXM-64GB,59.54,0,0
13,2026-04-02 02:08:02.014917,2026/04/02 02:08:02.058,1,NVIDIA A100-SXM-64GB,64.87,0,0
14,2026-04-02 02:08:02.014917,2026/04/02 02:08:02.061,2,NVIDIA A100-SXM-64GB,61.54,0,0
15,2026-04-02 02:08:02.014917,2026/04/02 02:08:02.063,3,NVIDIA A100-SXM-64GB,62.01,0,0
16,2026-04-02 02:08:07.074187,2026/04/02 02:08:07.113,0,NVIDIA A100-SXM-64GB,59.54,0,0
17,2026-04-02 02:08:07.074187,2026/04/02 02:08:07.116,1,NVIDIA A100-SXM-64GB,64.87,0,0
18,2026-04-02 02:08:07.074187,2026/04/02 02:08:07.118,2,NVIDIA A100-SXM-64GB,61.54,0,0
19,2026-04-02 02:08:07.074187,2026/04/02 02:08:07.121,3,NVIDIA A100-SXM-64GB,62.01,0,0
20,2026-04-02 02:08:12.129514,2026/04/02 02:08:12.181,0,NVIDIA A100-SXM-64GB,59.54,0,0
21,2026-04-02 02:08:12.129514,2026/04/02 02:08:12.184,1,NVIDIA A100-SXM-64GB,64.87,0,0
22,2026-04-02 02:08:12.129514,2026/04/02 02:08:12.186,2,NVIDIA A100-SXM-64GB,61.48,0,0
23,2026-04-02 02:08:12.129514,2026/04/02 02:08:12.189,3,NVIDIA A100-SXM-64GB,62.01,0,0
24,2026-04-02 02:08:17.197041,2026/04/02 02:08:17.236,0,NVIDIA A100-SXM-64GB,59.54,0,0
25,2026-04-02 02:08:17.197041,2026/04/02 02:08:17.239,1,NVIDIA A100-SXM-64GB,64.80,0,0
26,2026-04-02 02:08:17.197041,2026/04/02 02:08:17.241,2,NVIDIA A100-SXM-64GB,61.48,0,0
27,2026-04-02 02:08:17.197041,2026/04/02 02:08:17.244,3,NVIDIA A100-SXM-64GB,62.08,0,0
28,2026-04-02 02:08:22.254835,2026/04/02 02:08:22.306,0,NVIDIA A100-SXM-64GB,59.54,0,0
29,2026-04-02 02:08:22.254835,2026/04/02 02:08:22.308,1,NVIDIA A100-SXM-64GB,64.87,0,0
