,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-29 11:32:53.528423,2026/05/29 11:32:53.569,0,NVIDIA A100-SXM-64GB,60.70,0,0
1,2026-05-29 11:32:53.528423,2026/05/29 11:32:53.572,1,NVIDIA A100-SXM-64GB,60.31,0,0
2,2026-05-29 11:32:53.528423,2026/05/29 11:32:53.574,2,NVIDIA A100-SXM-64GB,59.97,0,0
3,2026-05-29 11:32:53.528423,2026/05/29 11:32:53.576,3,NVIDIA A100-SXM-64GB,60.97,0,0
4,2026-05-29 11:32:58.652309,2026/05/29 11:32:58.692,0,NVIDIA A100-SXM-64GB,60.64,0,0
5,2026-05-29 11:32:58.652309,2026/05/29 11:32:58.694,1,NVIDIA A100-SXM-64GB,60.25,0,0
6,2026-05-29 11:32:58.652309,2026/05/29 11:32:58.699,2,NVIDIA A100-SXM-64GB,59.97,0,0
7,2026-05-29 11:32:58.652309,2026/05/29 11:32:58.703,3,NVIDIA A100-SXM-64GB,61.18,0,0
8,2026-05-29 11:33:03.711517,2026/05/29 11:33:03.751,0,NVIDIA A100-SXM-64GB,60.97,0,0
9,2026-05-29 11:33:03.711517,2026/05/29 11:33:03.754,1,NVIDIA A100-SXM-64GB,60.25,0,0
10,2026-05-29 11:33:03.711517,2026/05/29 11:33:03.756,2,NVIDIA A100-SXM-64GB,59.91,0,0
11,2026-05-29 11:33:03.711517,2026/05/29 11:33:03.759,3,NVIDIA A100-SXM-64GB,61.18,0,0
12,2026-05-29 11:33:08.767377,2026/05/29 11:33:08.807,0,NVIDIA A100-SXM-64GB,60.90,0,0
13,2026-05-29 11:33:08.767377,2026/05/29 11:33:08.810,1,NVIDIA A100-SXM-64GB,60.25,0,0
14,2026-05-29 11:33:08.767377,2026/05/29 11:33:08.812,2,NVIDIA A100-SXM-64GB,59.91,0,0
15,2026-05-29 11:33:08.767377,2026/05/29 11:33:08.815,3,NVIDIA A100-SXM-64GB,60.90,0,0
16,2026-05-29 11:33:13.823777,2026/05/29 11:33:13.863,0,NVIDIA A100-SXM-64GB,60.97,0,0
17,2026-05-29 11:33:13.823777,2026/05/29 11:33:13.866,1,NVIDIA A100-SXM-64GB,60.25,0,0
18,2026-05-29 11:33:13.823777,2026/05/29 11:33:13.871,2,NVIDIA A100-SXM-64GB,59.91,0,0
19,2026-05-29 11:33:13.823777,2026/05/29 11:33:13.874,3,NVIDIA A100-SXM-64GB,60.90,0,0
20,2026-05-29 11:33:18.885464,2026/05/29 11:33:18.946,0,NVIDIA A100-SXM-64GB,60.64,0,0
21,2026-05-29 11:33:18.885464,2026/05/29 11:33:18.951,1,NVIDIA A100-SXM-64GB,60.25,0,0
22,2026-05-29 11:33:18.885464,2026/05/29 11:33:18.956,2,NVIDIA A100-SXM-64GB,59.97,0,0
23,2026-05-29 11:33:18.885464,2026/05/29 11:33:18.959,3,NVIDIA A100-SXM-64GB,61.18,0,0
24,2026-05-29 11:33:23.966931,2026/05/29 11:33:24.007,0,NVIDIA A100-SXM-64GB,60.97,0,0
25,2026-05-29 11:33:23.966931,2026/05/29 11:33:24.012,1,NVIDIA A100-SXM-64GB,60.25,0,0
26,2026-05-29 11:33:23.966931,2026/05/29 11:33:24.014,2,NVIDIA A100-SXM-64GB,59.91,0,0
27,2026-05-29 11:33:23.966931,2026/05/29 11:33:24.017,3,NVIDIA A100-SXM-64GB,61.18,0,0
28,2026-05-29 11:33:29.025080,2026/05/29 11:33:29.065,0,NVIDIA A100-SXM-64GB,60.97,0,0
29,2026-05-29 11:33:29.025080,2026/05/29 11:33:29.068,1,NVIDIA A100-SXM-64GB,60.25,0,0
30,2026-05-29 11:33:29.025080,2026/05/29 11:33:29.070,2,NVIDIA A100-SXM-64GB,59.91,0,0
31,2026-05-29 11:33:29.025080,2026/05/29 11:33:29.073,3,NVIDIA A100-SXM-64GB,60.90,0,0
32,2026-05-29 11:33:34.081136,2026/05/29 11:33:34.121,0,NVIDIA A100-SXM-64GB,60.64,0,0
33,2026-05-29 11:33:34.081136,2026/05/29 11:33:34.124,1,NVIDIA A100-SXM-64GB,60.25,0,0
