,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-21 06:15:16.142831,2026/05/21 06:15:16.183,0,NVIDIA A100-SXM-64GB,60.19,0,0
1,2026-05-21 06:15:16.142831,2026/05/21 06:15:16.186,1,NVIDIA A100-SXM-64GB,62.58,0,0
2,2026-05-21 06:15:16.142831,2026/05/21 06:15:16.189,2,NVIDIA A100-SXM-64GB,64.67,0,0
3,2026-05-21 06:15:16.142831,2026/05/21 06:15:16.191,3,NVIDIA A100-SXM-64GB,59.76,0,0
4,2026-05-21 06:15:21.236123,2026/05/21 06:15:21.275,0,NVIDIA A100-SXM-64GB,60.19,0,0
5,2026-05-21 06:15:21.236123,2026/05/21 06:15:21.278,1,NVIDIA A100-SXM-64GB,62.58,0,0
6,2026-05-21 06:15:21.236123,2026/05/21 06:15:21.282,2,NVIDIA A100-SXM-64GB,64.39,0,0
7,2026-05-21 06:15:21.236123,2026/05/21 06:15:21.286,3,NVIDIA A100-SXM-64GB,59.76,0,0
8,2026-05-21 06:15:26.294513,2026/05/21 06:15:26.335,0,NVIDIA A100-SXM-64GB,60.19,0,0
9,2026-05-21 06:15:26.294513,2026/05/21 06:15:26.340,1,NVIDIA A100-SXM-64GB,62.58,0,0
10,2026-05-21 06:15:26.294513,2026/05/21 06:15:26.343,2,NVIDIA A100-SXM-64GB,64.39,0,0
11,2026-05-21 06:15:26.294513,2026/05/21 06:15:26.348,3,NVIDIA A100-SXM-64GB,59.76,0,0
12,2026-05-21 06:15:31.359833,2026/05/21 06:15:31.399,0,NVIDIA A100-SXM-64GB,60.19,0,0
13,2026-05-21 06:15:31.359833,2026/05/21 06:15:31.402,1,NVIDIA A100-SXM-64GB,62.64,0,0
14,2026-05-21 06:15:31.359833,2026/05/21 06:15:31.406,2,NVIDIA A100-SXM-64GB,64.39,0,0
15,2026-05-21 06:15:31.359833,2026/05/21 06:15:31.411,3,NVIDIA A100-SXM-64GB,59.82,0,0
16,2026-05-21 06:15:36.419879,2026/05/21 06:15:36.459,0,NVIDIA A100-SXM-64GB,60.19,0,0
17,2026-05-21 06:15:36.419879,2026/05/21 06:15:36.462,1,NVIDIA A100-SXM-64GB,62.58,0,0
18,2026-05-21 06:15:36.419879,2026/05/21 06:15:36.467,2,NVIDIA A100-SXM-64GB,64.67,0,0
19,2026-05-21 06:15:36.419879,2026/05/21 06:15:36.470,3,NVIDIA A100-SXM-64GB,59.76,0,0
20,2026-05-21 06:15:41.480865,2026/05/21 06:15:41.520,0,NVIDIA A100-SXM-64GB,60.19,0,0
21,2026-05-21 06:15:41.480865,2026/05/21 06:15:41.523,1,NVIDIA A100-SXM-64GB,62.64,0,0
22,2026-05-21 06:15:41.480865,2026/05/21 06:15:41.527,2,NVIDIA A100-SXM-64GB,64.39,0,0
23,2026-05-21 06:15:41.480865,2026/05/21 06:15:41.529,3,NVIDIA A100-SXM-64GB,59.76,0,0
24,2026-05-21 06:15:46.540245,2026/05/21 06:15:46.579,0,NVIDIA A100-SXM-64GB,60.19,0,0
25,2026-05-21 06:15:46.540245,2026/05/21 06:15:46.585,1,NVIDIA A100-SXM-64GB,62.58,0,0
26,2026-05-21 06:15:46.540245,2026/05/21 06:15:46.588,2,NVIDIA A100-SXM-64GB,64.39,0,0
27,2026-05-21 06:15:46.540245,2026/05/21 06:15:46.590,3,NVIDIA A100-SXM-64GB,59.55,0,0
28,2026-05-21 06:15:51.598731,2026/05/21 06:15:51.638,0,NVIDIA A100-SXM-64GB,59.91,0,0
29,2026-05-21 06:15:51.598731,2026/05/21 06:15:51.644,1,NVIDIA A100-SXM-64GB,62.64,0,0
30,2026-05-21 06:15:51.598731,2026/05/21 06:15:51.647,2,NVIDIA A100-SXM-64GB,64.39,0,0
31,2026-05-21 06:15:51.598731,2026/05/21 06:15:51.651,3,NVIDIA A100-SXM-64GB,59.55,0,0
32,2026-05-21 06:15:56.660058,2026/05/21 06:15:56.700,0,NVIDIA A100-SXM-64GB,59.91,0,0
33,2026-05-21 06:15:56.660058,2026/05/21 06:15:56.705,1,NVIDIA A100-SXM-64GB,62.64,0,0
34,2026-05-21 06:15:56.660058,2026/05/21 06:15:56.707,2,NVIDIA A100-SXM-64GB,64.39,0,0
35,2026-05-21 06:15:56.660058,2026/05/21 06:15:56.710,3,NVIDIA A100-SXM-64GB,59.49,0,0
36,2026-05-21 06:16:01.718820,2026/05/21 06:16:01.758,0,NVIDIA A100-SXM-64GB,59.91,0,0
37,2026-05-21 06:16:01.718820,2026/05/21 06:16:01.761,1,NVIDIA A100-SXM-64GB,62.64,0,0
38,2026-05-21 06:16:01.718820,2026/05/21 06:16:01.766,2,NVIDIA A100-SXM-64GB,64.33,0,0
39,2026-05-21 06:16:01.718820,2026/05/21 06:16:01.770,3,NVIDIA A100-SXM-64GB,59.49,0,0
