,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-16 09:15:40.428501,2026/05/16 09:15:40.469,0,NVIDIA A100-SXM-64GB,59.61,0,0
1,2026-05-16 09:15:40.428501,2026/05/16 09:15:40.475,1,NVIDIA A100-SXM-64GB,65.26,0,0
2,2026-05-16 09:15:40.428501,2026/05/16 09:15:40.478,2,NVIDIA A100-SXM-64GB,63.78,0,0
3,2026-05-16 09:15:40.428501,2026/05/16 09:15:40.483,3,NVIDIA A100-SXM-64GB,59.49,0,0
4,2026-05-16 09:15:45.555091,2026/05/16 09:15:45.594,0,NVIDIA A100-SXM-64GB,59.61,0,0
5,2026-05-16 09:15:45.555091,2026/05/16 09:15:45.597,1,NVIDIA A100-SXM-64GB,65.19,0,0
6,2026-05-16 09:15:45.555091,2026/05/16 09:15:45.599,2,NVIDIA A100-SXM-64GB,63.78,0,0
7,2026-05-16 09:15:45.555091,2026/05/16 09:15:45.602,3,NVIDIA A100-SXM-64GB,59.49,0,0
8,2026-05-16 09:15:50.610301,2026/05/16 09:15:50.649,0,NVIDIA A100-SXM-64GB,59.61,0,0
9,2026-05-16 09:15:50.610301,2026/05/16 09:15:50.652,1,NVIDIA A100-SXM-64GB,65.19,0,0
10,2026-05-16 09:15:50.610301,2026/05/16 09:15:50.655,2,NVIDIA A100-SXM-64GB,63.72,0,0
11,2026-05-16 09:15:50.610301,2026/05/16 09:15:50.658,3,NVIDIA A100-SXM-64GB,59.42,0,0
12,2026-05-16 09:15:55.665873,2026/05/16 09:15:55.705,0,NVIDIA A100-SXM-64GB,59.61,0,0
13,2026-05-16 09:15:55.665873,2026/05/16 09:15:55.708,1,NVIDIA A100-SXM-64GB,65.19,0,0
14,2026-05-16 09:15:55.665873,2026/05/16 09:15:55.711,2,NVIDIA A100-SXM-64GB,63.78,0,0
15,2026-05-16 09:15:55.665873,2026/05/16 09:15:55.713,3,NVIDIA A100-SXM-64GB,59.42,0,0
16,2026-05-16 09:16:00.722970,2026/05/16 09:16:00.774,0,NVIDIA A100-SXM-64GB,59.61,0,0
17,2026-05-16 09:16:00.722970,2026/05/16 09:16:00.778,1,NVIDIA A100-SXM-64GB,65.26,0,0
18,2026-05-16 09:16:00.722970,2026/05/16 09:16:00.781,2,NVIDIA A100-SXM-64GB,63.78,0,0
19,2026-05-16 09:16:00.722970,2026/05/16 09:16:00.784,3,NVIDIA A100-SXM-64GB,59.49,0,0
20,2026-05-16 09:16:05.794819,2026/05/16 09:16:05.834,0,NVIDIA A100-SXM-64GB,59.61,0,0
21,2026-05-16 09:16:05.794819,2026/05/16 09:16:05.838,1,NVIDIA A100-SXM-64GB,65.26,0,0
22,2026-05-16 09:16:05.794819,2026/05/16 09:16:05.842,2,NVIDIA A100-SXM-64GB,63.78,0,0
23,2026-05-16 09:16:05.794819,2026/05/16 09:16:05.844,3,NVIDIA A100-SXM-64GB,59.49,0,0
24,2026-05-16 09:16:10.853662,2026/05/16 09:16:10.892,0,NVIDIA A100-SXM-64GB,59.61,0,0
25,2026-05-16 09:16:10.853662,2026/05/16 09:16:10.898,1,NVIDIA A100-SXM-64GB,65.19,0,0
26,2026-05-16 09:16:10.853662,2026/05/16 09:16:10.902,2,NVIDIA A100-SXM-64GB,63.72,0,0
27,2026-05-16 09:16:10.853662,2026/05/16 09:16:10.905,3,NVIDIA A100-SXM-64GB,59.42,0,0
28,2026-05-16 09:16:15.914831,2026/05/16 09:16:15.954,0,NVIDIA A100-SXM-64GB,59.61,0,0
29,2026-05-16 09:16:15.914831,2026/05/16 09:16:15.958,1,NVIDIA A100-SXM-64GB,65.19,0,0
30,2026-05-16 09:16:15.914831,2026/05/16 09:16:15.960,2,NVIDIA A100-SXM-64GB,63.72,0,0
31,2026-05-16 09:16:15.914831,2026/05/16 09:16:15.963,3,NVIDIA A100-SXM-64GB,59.42,0,0
32,2026-05-16 09:16:20.972093,2026/05/16 09:16:21.011,0,NVIDIA A100-SXM-64GB,59.67,0,0
33,2026-05-16 09:16:20.972093,2026/05/16 09:16:21.017,1,NVIDIA A100-SXM-64GB,65.26,0,0
34,2026-05-16 09:16:20.972093,2026/05/16 09:16:21.020,2,NVIDIA A100-SXM-64GB,63.78,0,0
35,2026-05-16 09:16:20.972093,2026/05/16 09:16:21.023,3,NVIDIA A100-SXM-64GB,59.49,0,0
36,2026-05-16 09:16:26.032248,2026/05/16 09:16:26.084,0,NVIDIA A100-SXM-64GB,59.61,0,0
37,2026-05-16 09:16:26.032248,2026/05/16 09:16:26.087,1,NVIDIA A100-SXM-64GB,65.19,0,0
38,2026-05-16 09:16:26.032248,2026/05/16 09:16:26.090,2,NVIDIA A100-SXM-64GB,63.78,0,0
39,2026-05-16 09:16:26.032248,2026/05/16 09:16:26.092,3,NVIDIA A100-SXM-64GB,59.42,0,0
40,2026-05-16 09:16:31.102525,2026/05/16 09:16:31.156,0,NVIDIA A100-SXM-64GB,59.61,0,0
41,2026-05-16 09:16:31.102525,2026/05/16 09:16:31.159,1,NVIDIA A100-SXM-64GB,65.19,0,0
42,2026-05-16 09:16:31.102525,2026/05/16 09:16:31.161,2,NVIDIA A100-SXM-64GB,63.78,0,0
43,2026-05-16 09:16:31.102525,2026/05/16 09:16:31.164,3,NVIDIA A100-SXM-64GB,59.42,0,0
44,2026-05-16 09:16:36.178598,2026/05/16 09:16:36.218,0,NVIDIA A100-SXM-64GB,59.61,0,0
45,2026-05-16 09:16:36.178598,2026/05/16 09:16:36.221,1,NVIDIA A100-SXM-64GB,65.19,0,0
46,2026-05-16 09:16:36.178598,2026/05/16 09:16:36.223,2,NVIDIA A100-SXM-64GB,63.78,0,0
47,2026-05-16 09:16:36.178598,2026/05/16 09:16:36.226,3,NVIDIA A100-SXM-64GB,59.42,0,0
48,2026-05-16 09:16:41.238533,2026/05/16 09:16:41.277,0,NVIDIA A100-SXM-64GB,59.61,0,0
49,2026-05-16 09:16:41.238533,2026/05/16 09:16:41.280,1,NVIDIA A100-SXM-64GB,65.19,0,0
50,2026-05-16 09:16:41.238533,2026/05/16 09:16:41.282,2,NVIDIA A100-SXM-64GB,63.72,0,0
51,2026-05-16 09:16:41.238533,2026/05/16 09:16:41.288,3,NVIDIA A100-SXM-64GB,59.42,0,0
52,2026-05-16 09:16:46.297218,2026/05/16 09:16:46.350,0,NVIDIA A100-SXM-64GB,59.61,0,0
53,2026-05-16 09:16:46.297218,2026/05/16 09:16:46.356,1,NVIDIA A100-SXM-64GB,65.26,0,0
54,2026-05-16 09:16:46.297218,2026/05/16 09:16:46.361,2,NVIDIA A100-SXM-64GB,63.78,0,0
55,2026-05-16 09:16:46.297218,2026/05/16 09:16:46.363,3,NVIDIA A100-SXM-64GB,59.49,0,0
56,2026-05-16 09:16:51.374072,2026/05/16 09:16:51.413,0,NVIDIA A100-SXM-64GB,59.61,0,0
57,2026-05-16 09:16:51.374072,2026/05/16 09:16:51.416,1,NVIDIA A100-SXM-64GB,65.19,0,0
58,2026-05-16 09:16:51.374072,2026/05/16 09:16:51.418,2,NVIDIA A100-SXM-64GB,63.78,0,0
59,2026-05-16 09:16:51.374072,2026/05/16 09:16:51.421,3,NVIDIA A100-SXM-64GB,59.49,0,0
60,2026-05-16 09:16:56.433868,2026/05/16 09:16:56.473,0,NVIDIA A100-SXM-64GB,59.61,0,0
61,2026-05-16 09:16:56.433868,2026/05/16 09:16:56.476,1,NVIDIA A100-SXM-64GB,65.19,0,0
62,2026-05-16 09:16:56.433868,2026/05/16 09:16:56.479,2,NVIDIA A100-SXM-64GB,63.78,0,0
63,2026-05-16 09:16:56.433868,2026/05/16 09:16:56.481,3,NVIDIA A100-SXM-64GB,59.49,0,0
64,2026-05-16 09:17:01.490483,2026/05/16 09:17:01.529,0,NVIDIA A100-SXM-64GB,59.61,0,0
65,2026-05-16 09:17:01.490483,2026/05/16 09:17:01.532,1,NVIDIA A100-SXM-64GB,65.26,0,0
66,2026-05-16 09:17:01.490483,2026/05/16 09:17:01.535,2,NVIDIA A100-SXM-64GB,63.78,0,0
67,2026-05-16 09:17:01.490483,2026/05/16 09:17:01.538,3,NVIDIA A100-SXM-64GB,59.49,0,0
68,2026-05-16 09:17:06.546872,2026/05/16 09:17:06.586,0,NVIDIA A100-SXM-64GB,59.67,0,0
69,2026-05-16 09:17:06.546872,2026/05/16 09:17:06.589,1,NVIDIA A100-SXM-64GB,65.26,0,0
70,2026-05-16 09:17:06.546872,2026/05/16 09:17:06.591,2,NVIDIA A100-SXM-64GB,63.78,0,0
71,2026-05-16 09:17:06.546872,2026/05/16 09:17:06.594,3,NVIDIA A100-SXM-64GB,59.49,0,0
72,2026-05-16 09:17:11.604074,2026/05/16 09:17:11.643,0,NVIDIA A100-SXM-64GB,59.61,4,0
73,2026-05-16 09:17:11.604074,2026/05/16 09:17:11.646,1,NVIDIA A100-SXM-64GB,65.26,4,0
74,2026-05-16 09:17:11.604074,2026/05/16 09:17:11.648,2,NVIDIA A100-SXM-64GB,63.78,4,0
75,2026-05-16 09:17:11.604074,2026/05/16 09:17:11.651,3,NVIDIA A100-SXM-64GB,59.49,4,0
76,2026-05-16 09:17:16.660752,2026/05/16 09:17:16.712,0,NVIDIA A100-SXM-64GB,59.55,4,0
77,2026-05-16 09:17:16.660752,2026/05/16 09:17:16.716,1,NVIDIA A100-SXM-64GB,65.19,4,0
78,2026-05-16 09:17:16.660752,2026/05/16 09:17:16.719,2,NVIDIA A100-SXM-64GB,63.72,4,0
79,2026-05-16 09:17:16.660752,2026/05/16 09:17:16.722,3,NVIDIA A100-SXM-64GB,59.42,4,0
80,2026-05-16 09:17:21.731533,2026/05/16 09:17:21.770,0,NVIDIA A100-SXM-64GB,59.61,4,0
81,2026-05-16 09:17:21.731533,2026/05/16 09:17:21.775,1,NVIDIA A100-SXM-64GB,65.19,4,0
82,2026-05-16 09:17:21.731533,2026/05/16 09:17:21.778,2,NVIDIA A100-SXM-64GB,63.72,4,0
83,2026-05-16 09:17:21.731533,2026/05/16 09:17:21.782,3,NVIDIA A100-SXM-64GB,59.42,4,0
