2025/09/15 17:14:48.361, 0, NVIDIA A100-SXM-64GB, 59068, 71.51
2025/09/15 17:14:48.364, 1, NVIDIA A100-SXM-64GB, 59020, 77.63
2025/09/15 17:14:48.366, 2, NVIDIA A100-SXM-64GB, 59020, 73.56
2025/09/15 17:14:48.368, 3, NVIDIA A100-SXM-64GB, 59068, 76.79
2025/09/15 17:14:49.371, 0, NVIDIA A100-SXM-64GB, 59068, 71.51
2025/09/15 17:14:49.375, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:49.377, 2, NVIDIA A100-SXM-64GB, 59020, 73.56
2025/09/15 17:14:49.379, 3, NVIDIA A100-SXM-64GB, 59068, 76.71
2025/09/15 17:14:50.382, 0, NVIDIA A100-SXM-64GB, 59068, 71.51
2025/09/15 17:14:50.384, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:50.386, 2, NVIDIA A100-SXM-64GB, 59020, 73.56
2025/09/15 17:14:50.388, 3, NVIDIA A100-SXM-64GB, 59068, 76.71
2025/09/15 17:14:51.391, 0, NVIDIA A100-SXM-64GB, 59068, 71.44
2025/09/15 17:14:51.393, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:51.395, 2, NVIDIA A100-SXM-64GB, 59020, 73.89
2025/09/15 17:14:51.397, 3, NVIDIA A100-SXM-64GB, 59068, 76.71
2025/09/15 17:14:52.400, 0, NVIDIA A100-SXM-64GB, 59068, 71.51
2025/09/15 17:14:52.402, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:52.404, 2, NVIDIA A100-SXM-64GB, 59020, 73.89
2025/09/15 17:14:52.408, 3, NVIDIA A100-SXM-64GB, 59068, 76.44
2025/09/15 17:14:53.412, 0, NVIDIA A100-SXM-64GB, 59068, 71.79
2025/09/15 17:14:53.414, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:53.416, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:53.417, 3, NVIDIA A100-SXM-64GB, 59068, 76.79
2025/09/15 17:14:54.420, 0, NVIDIA A100-SXM-64GB, 59068, 71.79
2025/09/15 17:14:54.422, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:54.424, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:54.426, 3, NVIDIA A100-SXM-64GB, 59068, 76.71
2025/09/15 17:14:55.429, 0, NVIDIA A100-SXM-64GB, 59068, 71.71
2025/09/15 17:14:55.434, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:55.436, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:55.438, 3, NVIDIA A100-SXM-64GB, 59068, 76.44
2025/09/15 17:14:56.441, 0, NVIDIA A100-SXM-64GB, 59068, 71.44
2025/09/15 17:14:56.443, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:56.445, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:56.447, 3, NVIDIA A100-SXM-64GB, 59068, 76.44
2025/09/15 17:14:57.450, 0, NVIDIA A100-SXM-64GB, 59068, 71.71
2025/09/15 17:14:57.452, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:57.453, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:57.455, 3, NVIDIA A100-SXM-64GB, 59068, 76.71
2025/09/15 17:14:58.458, 0, NVIDIA A100-SXM-64GB, 59068, 71.18
2025/09/15 17:14:58.460, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:58.462, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:58.464, 3, NVIDIA A100-SXM-64GB, 59068, 76.52
2025/09/15 17:14:59.467, 0, NVIDIA A100-SXM-64GB, 59068, 71.18
2025/09/15 17:14:59.469, 1, NVIDIA A100-SXM-64GB, 59020, 77.36
2025/09/15 17:14:59.471, 2, NVIDIA A100-SXM-64GB, 59020, 73.28
2025/09/15 17:14:59.475, 3, NVIDIA A100-SXM-64GB, 59068, 76.52
