,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-30 12:50:20.221416,2026/05/30 12:50:20.262,0,NVIDIA A100-SXM-64GB,63.85,0,0
1,2026-05-30 12:50:20.221416,2026/05/30 12:50:20.265,1,NVIDIA A100-SXM-64GB,67.21,0,0
2,2026-05-30 12:50:20.221416,2026/05/30 12:50:20.268,2,NVIDIA A100-SXM-64GB,62.24,0,0
3,2026-05-30 12:50:20.221416,2026/05/30 12:50:20.270,3,NVIDIA A100-SXM-64GB,63.11,0,0
4,2026-05-30 12:50:25.318946,2026/05/30 12:50:25.358,0,NVIDIA A100-SXM-64GB,63.78,0,0
5,2026-05-30 12:50:25.318946,2026/05/30 12:50:25.361,1,NVIDIA A100-SXM-64GB,66.89,0,0
6,2026-05-30 12:50:25.318946,2026/05/30 12:50:25.364,2,NVIDIA A100-SXM-64GB,62.24,0,0
7,2026-05-30 12:50:25.318946,2026/05/30 12:50:25.366,3,NVIDIA A100-SXM-64GB,63.11,0,0
8,2026-05-30 12:50:30.374774,2026/05/30 12:50:30.426,0,NVIDIA A100-SXM-64GB,63.78,0,0
9,2026-05-30 12:50:30.374774,2026/05/30 12:50:30.430,1,NVIDIA A100-SXM-64GB,67.21,0,0
10,2026-05-30 12:50:30.374774,2026/05/30 12:50:30.433,2,NVIDIA A100-SXM-64GB,62.51,0,0
11,2026-05-30 12:50:30.374774,2026/05/30 12:50:30.435,3,NVIDIA A100-SXM-64GB,63.11,0,0
12,2026-05-30 12:50:35.444172,2026/05/30 12:50:35.483,0,NVIDIA A100-SXM-64GB,63.78,0,0
13,2026-05-30 12:50:35.444172,2026/05/30 12:50:35.486,1,NVIDIA A100-SXM-64GB,66.89,0,0
14,2026-05-30 12:50:35.444172,2026/05/30 12:50:35.490,2,NVIDIA A100-SXM-64GB,62.24,0,0
15,2026-05-30 12:50:35.444172,2026/05/30 12:50:35.495,3,NVIDIA A100-SXM-64GB,63.11,0,0
16,2026-05-30 12:50:40.503342,2026/05/30 12:50:40.542,0,NVIDIA A100-SXM-64GB,63.45,0,0
17,2026-05-30 12:50:40.503342,2026/05/30 12:50:40.545,1,NVIDIA A100-SXM-64GB,66.89,0,0
18,2026-05-30 12:50:40.503342,2026/05/30 12:50:40.547,2,NVIDIA A100-SXM-64GB,62.24,0,0
19,2026-05-30 12:50:40.503342,2026/05/30 12:50:40.560,3,NVIDIA A100-SXM-64GB,63.11,0,0
20,2026-05-30 12:50:45.568071,2026/05/30 12:50:45.608,0,NVIDIA A100-SXM-64GB,63.45,0,0
21,2026-05-30 12:50:45.568071,2026/05/30 12:50:45.613,1,NVIDIA A100-SXM-64GB,66.89,0,0
22,2026-05-30 12:50:45.568071,2026/05/30 12:50:45.616,2,NVIDIA A100-SXM-64GB,62.24,0,0
