,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-30 13:06:17.720446,2026/05/30 13:06:17.763,0,NVIDIA A100-SXM-64GB,62.04,0,0
1,2026-05-30 13:06:17.720446,2026/05/30 13:06:17.766,1,NVIDIA A100-SXM-64GB,63.11,0,0
2,2026-05-30 13:06:17.720446,2026/05/30 13:06:17.768,2,NVIDIA A100-SXM-64GB,60.97,0,0
3,2026-05-30 13:06:17.720446,2026/05/30 13:06:17.771,3,NVIDIA A100-SXM-64GB,61.31,0,0
4,2026-05-30 13:06:22.820718,2026/05/30 13:06:22.872,0,NVIDIA A100-SXM-64GB,62.04,0,0
5,2026-05-30 13:06:22.820718,2026/05/30 13:06:22.875,1,NVIDIA A100-SXM-64GB,63.05,0,0
6,2026-05-30 13:06:22.820718,2026/05/30 13:06:22.877,2,NVIDIA A100-SXM-64GB,60.90,0,0
7,2026-05-30 13:06:22.820718,2026/05/30 13:06:22.880,3,NVIDIA A100-SXM-64GB,61.31,0,0
8,2026-05-30 13:06:27.889910,2026/05/30 13:06:27.929,0,NVIDIA A100-SXM-64GB,61.76,0,0
9,2026-05-30 13:06:27.889910,2026/05/30 13:06:27.932,1,NVIDIA A100-SXM-64GB,63.05,0,0
10,2026-05-30 13:06:27.889910,2026/05/30 13:06:27.934,2,NVIDIA A100-SXM-64GB,60.97,0,0
11,2026-05-30 13:06:27.889910,2026/05/30 13:06:27.937,3,NVIDIA A100-SXM-64GB,61.31,0,0
12,2026-05-30 13:06:32.944961,2026/05/30 13:06:32.973,0,NVIDIA A100-SXM-64GB,61.76,0,0
13,2026-05-30 13:06:32.944961,2026/05/30 13:06:32.976,1,NVIDIA A100-SXM-64GB,63.11,0,0
14,2026-05-30 13:06:32.944961,2026/05/30 13:06:32.981,2,NVIDIA A100-SXM-64GB,61.25,0,0
15,2026-05-30 13:06:32.944961,2026/05/30 13:06:32.985,3,NVIDIA A100-SXM-64GB,61.31,0,0
16,2026-05-30 13:06:37.992906,2026/05/30 13:06:38.032,0,NVIDIA A100-SXM-64GB,61.76,0,0
17,2026-05-30 13:06:37.992906,2026/05/30 13:06:38.035,1,NVIDIA A100-SXM-64GB,63.11,0,0
18,2026-05-30 13:06:37.992906,2026/05/30 13:06:38.038,2,NVIDIA A100-SXM-64GB,60.90,0,0
19,2026-05-30 13:06:37.992906,2026/05/30 13:06:38.043,3,NVIDIA A100-SXM-64GB,61.03,0,0
20,2026-05-30 13:06:43.051429,2026/05/30 13:06:43.091,0,NVIDIA A100-SXM-64GB,61.76,0,0
21,2026-05-30 13:06:43.051429,2026/05/30 13:06:43.094,1,NVIDIA A100-SXM-64GB,63.05,0,0
22,2026-05-30 13:06:43.051429,2026/05/30 13:06:43.096,2,NVIDIA A100-SXM-64GB,60.90,0,0
23,2026-05-30 13:06:43.051429,2026/05/30 13:06:43.099,3,NVIDIA A100-SXM-64GB,61.31,0,0
24,2026-05-30 13:06:48.107265,2026/05/30 13:06:48.146,0,NVIDIA A100-SXM-64GB,61.83,0,0
25,2026-05-30 13:06:48.107265,2026/05/30 13:06:48.150,1,NVIDIA A100-SXM-64GB,63.11,0,0
26,2026-05-30 13:06:48.107265,2026/05/30 13:06:48.154,2,NVIDIA A100-SXM-64GB,60.97,0,0
27,2026-05-30 13:06:48.107265,2026/05/30 13:06:48.157,3,NVIDIA A100-SXM-64GB,61.09,0,0
28,2026-05-30 13:06:53.165287,2026/05/30 13:06:53.205,0,NVIDIA A100-SXM-64GB,61.83,0,0
29,2026-05-30 13:06:53.165287,2026/05/30 13:06:53.208,1,NVIDIA A100-SXM-64GB,63.11,0,0
30,2026-05-30 13:06:53.165287,2026/05/30 13:06:53.210,2,NVIDIA A100-SXM-64GB,60.97,0,0
31,2026-05-30 13:06:53.165287,2026/05/30 13:06:53.213,3,NVIDIA A100-SXM-64GB,61.09,0,0
