,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-18 16:41:58.897480,2026/05/18 16:41:58.946,0,NVIDIA A100-SXM-64GB,60.84,0,0
1,2026-05-18 16:41:58.897480,2026/05/18 16:41:58.949,1,NVIDIA A100-SXM-64GB,62.32,0,0
2,2026-05-18 16:41:58.897480,2026/05/18 16:41:58.952,2,NVIDIA A100-SXM-64GB,61.64,0,0
3,2026-05-18 16:41:58.897480,2026/05/18 16:41:58.955,3,NVIDIA A100-SXM-64GB,62.49,0,0
4,2026-05-18 16:42:04.067034,2026/05/18 16:42:04.116,0,NVIDIA A100-SXM-64GB,60.84,0,0
5,2026-05-18 16:42:04.067034,2026/05/18 16:42:04.122,1,NVIDIA A100-SXM-64GB,62.39,0,0
6,2026-05-18 16:42:04.067034,2026/05/18 16:42:04.126,2,NVIDIA A100-SXM-64GB,61.70,0,0
7,2026-05-18 16:42:04.067034,2026/05/18 16:42:04.129,3,NVIDIA A100-SXM-64GB,62.49,0,0
8,2026-05-18 16:42:09.147393,2026/05/18 16:42:09.194,0,NVIDIA A100-SXM-64GB,60.78,0,0
9,2026-05-18 16:42:09.147393,2026/05/18 16:42:09.197,1,NVIDIA A100-SXM-64GB,62.32,0,0
10,2026-05-18 16:42:09.147393,2026/05/18 16:42:09.200,2,NVIDIA A100-SXM-64GB,61.64,0,0
11,2026-05-18 16:42:09.147393,2026/05/18 16:42:09.203,3,NVIDIA A100-SXM-64GB,62.49,0,0
12,2026-05-18 16:42:14.219650,2026/05/18 16:42:14.267,0,NVIDIA A100-SXM-64GB,60.84,0,0
13,2026-05-18 16:42:14.219650,2026/05/18 16:42:14.270,1,NVIDIA A100-SXM-64GB,62.32,0,0
14,2026-05-18 16:42:14.219650,2026/05/18 16:42:14.277,2,NVIDIA A100-SXM-64GB,61.64,0,0
15,2026-05-18 16:42:14.219650,2026/05/18 16:42:14.280,3,NVIDIA A100-SXM-64GB,62.49,0,0
16,2026-05-18 16:42:19.295295,2026/05/18 16:42:19.347,0,NVIDIA A100-SXM-64GB,60.84,0,0
17,2026-05-18 16:42:19.295295,2026/05/18 16:42:19.350,1,NVIDIA A100-SXM-64GB,62.32,0,0
18,2026-05-18 16:42:19.295295,2026/05/18 16:42:19.352,2,NVIDIA A100-SXM-64GB,61.64,0,0
19,2026-05-18 16:42:19.295295,2026/05/18 16:42:19.355,3,NVIDIA A100-SXM-64GB,62.49,0,0
20,2026-05-18 16:42:24.378697,2026/05/18 16:42:24.431,0,NVIDIA A100-SXM-64GB,60.78,0,0
21,2026-05-18 16:42:24.378697,2026/05/18 16:42:24.435,1,NVIDIA A100-SXM-64GB,62.32,0,0
22,2026-05-18 16:42:24.378697,2026/05/18 16:42:24.439,2,NVIDIA A100-SXM-64GB,61.64,0,0
23,2026-05-18 16:42:24.378697,2026/05/18 16:42:24.442,3,NVIDIA A100-SXM-64GB,62.43,0,0
24,2026-05-18 16:42:29.463921,2026/05/18 16:42:29.524,0,NVIDIA A100-SXM-64GB,60.78,0,0
25,2026-05-18 16:42:29.463921,2026/05/18 16:42:29.528,1,NVIDIA A100-SXM-64GB,62.32,0,0
26,2026-05-18 16:42:29.463921,2026/05/18 16:42:29.533,2,NVIDIA A100-SXM-64GB,61.64,0,0
27,2026-05-18 16:42:29.463921,2026/05/18 16:42:29.538,3,NVIDIA A100-SXM-64GB,62.49,0,0
28,2026-05-18 16:42:34.556337,2026/05/18 16:42:34.613,0,NVIDIA A100-SXM-64GB,60.84,0,0
29,2026-05-18 16:42:34.556337,2026/05/18 16:42:34.617,1,NVIDIA A100-SXM-64GB,62.32,0,0
30,2026-05-18 16:42:34.556337,2026/05/18 16:42:34.621,2,NVIDIA A100-SXM-64GB,61.64,0,0
31,2026-05-18 16:42:34.556337,2026/05/18 16:42:34.626,3,NVIDIA A100-SXM-64GB,62.49,0,0
32,2026-05-18 16:42:39.643717,2026/05/18 16:42:39.697,0,NVIDIA A100-SXM-64GB,60.78,0,0
33,2026-05-18 16:42:39.643717,2026/05/18 16:42:39.700,1,NVIDIA A100-SXM-64GB,62.32,0,0
34,2026-05-18 16:42:39.643717,2026/05/18 16:42:39.705,2,NVIDIA A100-SXM-64GB,61.64,0,0
35,2026-05-18 16:42:39.643717,2026/05/18 16:42:39.708,3,NVIDIA A100-SXM-64GB,62.49,0,0
36,2026-05-18 16:42:44.724781,2026/05/18 16:42:44.780,0,NVIDIA A100-SXM-64GB,60.84,0,0
37,2026-05-18 16:42:44.724781,2026/05/18 16:42:44.783,1,NVIDIA A100-SXM-64GB,62.39,0,0
38,2026-05-18 16:42:44.724781,2026/05/18 16:42:44.786,2,NVIDIA A100-SXM-64GB,61.70,0,0
39,2026-05-18 16:42:44.724781,2026/05/18 16:42:44.790,3,NVIDIA A100-SXM-64GB,62.49,0,0
40,2026-05-18 16:42:49.810380,2026/05/18 16:42:49.876,0,NVIDIA A100-SXM-64GB,60.84,0,0
41,2026-05-18 16:42:49.810380,2026/05/18 16:42:49.880,1,NVIDIA A100-SXM-64GB,62.32,0,0
42,2026-05-18 16:42:49.810380,2026/05/18 16:42:49.884,2,NVIDIA A100-SXM-64GB,61.64,0,0
43,2026-05-18 16:42:49.810380,2026/05/18 16:42:49.888,3,NVIDIA A100-SXM-64GB,62.49,0,0
44,2026-05-18 16:42:54.908004,2026/05/18 16:42:54.960,0,NVIDIA A100-SXM-64GB,60.84,0,0
