,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-04-01 10:55:44.852593,2026/04/01 10:55:44.894,0,NVIDIA A100-SXM-64GB,63.52,0,0
1,2026-04-01 10:55:44.852593,2026/04/01 10:55:44.897,1,NVIDIA A100-SXM-64GB,63.58,0,0
2,2026-04-01 10:55:44.852593,2026/04/01 10:55:44.899,2,NVIDIA A100-SXM-64GB,62.04,0,0
3,2026-04-01 10:55:44.852593,2026/04/01 10:55:44.902,3,NVIDIA A100-SXM-64GB,60.49,0,0
4,2026-04-01 10:55:50.011163,2026/04/01 10:55:50.051,0,NVIDIA A100-SXM-64GB,63.52,0,0
5,2026-04-01 10:55:50.011163,2026/04/01 10:55:50.056,1,NVIDIA A100-SXM-64GB,63.31,0,0
6,2026-04-01 10:55:50.011163,2026/04/01 10:55:50.058,2,NVIDIA A100-SXM-64GB,62.04,0,0
7,2026-04-01 10:55:50.011163,2026/04/01 10:55:50.061,3,NVIDIA A100-SXM-64GB,60.49,0,0
8,2026-04-01 10:55:55.068789,2026/04/01 10:55:55.108,0,NVIDIA A100-SXM-64GB,63.52,0,0
9,2026-04-01 10:55:55.068789,2026/04/01 10:55:55.110,1,NVIDIA A100-SXM-64GB,63.52,0,0
10,2026-04-01 10:55:55.068789,2026/04/01 10:55:55.115,2,NVIDIA A100-SXM-64GB,62.04,0,0
11,2026-04-01 10:55:55.068789,2026/04/01 10:55:55.118,3,NVIDIA A100-SXM-64GB,60.49,0,0
12,2026-04-01 10:56:00.125682,2026/04/01 10:56:00.165,0,NVIDIA A100-SXM-64GB,63.52,0,0
13,2026-04-01 10:56:00.125682,2026/04/01 10:56:00.169,1,NVIDIA A100-SXM-64GB,63.58,0,0
14,2026-04-01 10:56:00.125682,2026/04/01 10:56:00.171,2,NVIDIA A100-SXM-64GB,62.04,0,0
15,2026-04-01 10:56:00.125682,2026/04/01 10:56:00.174,3,NVIDIA A100-SXM-64GB,60.56,0,0
16,2026-04-01 10:56:05.181149,2026/04/01 10:56:05.221,0,NVIDIA A100-SXM-64GB,63.52,0,0
17,2026-04-01 10:56:05.181149,2026/04/01 10:56:05.223,1,NVIDIA A100-SXM-64GB,63.58,0,0
18,2026-04-01 10:56:05.181149,2026/04/01 10:56:05.226,2,NVIDIA A100-SXM-64GB,62.04,0,0
19,2026-04-01 10:56:05.181149,2026/04/01 10:56:05.231,3,NVIDIA A100-SXM-64GB,60.56,0,0
20,2026-04-01 10:56:10.238929,2026/04/01 10:56:10.279,0,NVIDIA A100-SXM-64GB,63.52,0,0
21,2026-04-01 10:56:10.238929,2026/04/01 10:56:10.281,1,NVIDIA A100-SXM-64GB,63.58,0,0
22,2026-04-01 10:56:10.238929,2026/04/01 10:56:10.285,2,NVIDIA A100-SXM-64GB,62.04,0,0
23,2026-04-01 10:56:10.238929,2026/04/01 10:56:10.291,3,NVIDIA A100-SXM-64GB,60.49,0,0
24,2026-04-01 10:56:15.299247,2026/04/01 10:56:15.339,0,NVIDIA A100-SXM-64GB,63.85,0,0
25,2026-04-01 10:56:15.299247,2026/04/01 10:56:15.342,1,NVIDIA A100-SXM-64GB,63.58,0,0
26,2026-04-01 10:56:15.299247,2026/04/01 10:56:15.344,2,NVIDIA A100-SXM-64GB,62.04,0,0
27,2026-04-01 10:56:15.299247,2026/04/01 10:56:15.347,3,NVIDIA A100-SXM-64GB,60.49,0,0
28,2026-04-01 10:56:20.354520,2026/04/01 10:56:20.395,0,NVIDIA A100-SXM-64GB,63.52,0,0
29,2026-04-01 10:56:20.354520,2026/04/01 10:56:20.397,1,NVIDIA A100-SXM-64GB,63.58,0,0
30,2026-04-01 10:56:20.354520,2026/04/01 10:56:20.400,2,NVIDIA A100-SXM-64GB,62.04,0,0
31,2026-04-01 10:56:20.354520,2026/04/01 10:56:20.403,3,NVIDIA A100-SXM-64GB,60.56,0,0
32,2026-04-01 10:56:25.410983,2026/04/01 10:56:25.450,0,NVIDIA A100-SXM-64GB,63.52,0,0
33,2026-04-01 10:56:25.410983,2026/04/01 10:56:25.453,1,NVIDIA A100-SXM-64GB,63.52,0,0
