,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-18 13:12:08.688400,2026/05/18 13:12:08.729,0,NVIDIA A100-SXM-64GB,64.66,0,0
1,2026-05-18 13:12:08.688400,2026/05/18 13:12:08.732,1,NVIDIA A100-SXM-64GB,63.45,0,0
2,2026-05-18 13:12:08.688400,2026/05/18 13:12:08.734,2,NVIDIA A100-SXM-64GB,61.91,0,0
3,2026-05-18 13:12:08.688400,2026/05/18 13:12:08.737,3,NVIDIA A100-SXM-64GB,61.85,0,0
4,2026-05-18 13:12:13.821327,2026/05/18 13:12:13.860,0,NVIDIA A100-SXM-64GB,64.73,0,0
5,2026-05-18 13:12:13.821327,2026/05/18 13:12:13.863,1,NVIDIA A100-SXM-64GB,63.45,0,0
6,2026-05-18 13:12:13.821327,2026/05/18 13:12:13.865,2,NVIDIA A100-SXM-64GB,61.97,0,0
7,2026-05-18 13:12:13.821327,2026/05/18 13:12:13.870,3,NVIDIA A100-SXM-64GB,61.64,0,0
8,2026-05-18 13:12:18.877847,2026/05/18 13:12:18.917,0,NVIDIA A100-SXM-64GB,64.66,0,0
9,2026-05-18 13:12:18.877847,2026/05/18 13:12:18.920,1,NVIDIA A100-SXM-64GB,63.39,0,0
10,2026-05-18 13:12:18.877847,2026/05/18 13:12:18.922,2,NVIDIA A100-SXM-64GB,61.91,0,0
11,2026-05-18 13:12:18.877847,2026/05/18 13:12:18.925,3,NVIDIA A100-SXM-64GB,61.57,0,0
12,2026-05-18 13:12:23.932996,2026/05/18 13:12:23.961,0,NVIDIA A100-SXM-64GB,64.60,0,0
13,2026-05-18 13:12:23.932996,2026/05/18 13:12:23.966,1,NVIDIA A100-SXM-64GB,63.39,0,0
14,2026-05-18 13:12:23.932996,2026/05/18 13:12:23.969,2,NVIDIA A100-SXM-64GB,61.85,0,0
15,2026-05-18 13:12:23.932996,2026/05/18 13:12:23.971,3,NVIDIA A100-SXM-64GB,61.51,0,0
16,2026-05-18 13:12:28.979407,2026/05/18 13:12:29.018,0,NVIDIA A100-SXM-64GB,64.60,0,0
17,2026-05-18 13:12:28.979407,2026/05/18 13:12:29.021,1,NVIDIA A100-SXM-64GB,63.39,0,0
18,2026-05-18 13:12:28.979407,2026/05/18 13:12:29.024,2,NVIDIA A100-SXM-64GB,61.57,0,0
19,2026-05-18 13:12:28.979407,2026/05/18 13:12:29.029,3,NVIDIA A100-SXM-64GB,61.51,0,0
20,2026-05-18 13:12:34.037222,2026/05/18 13:12:34.076,0,NVIDIA A100-SXM-64GB,64.60,0,0
21,2026-05-18 13:12:34.037222,2026/05/18 13:12:34.079,1,NVIDIA A100-SXM-64GB,63.39,0,0
22,2026-05-18 13:12:34.037222,2026/05/18 13:12:34.081,2,NVIDIA A100-SXM-64GB,61.64,0,0
23,2026-05-18 13:12:34.037222,2026/05/18 13:12:34.084,3,NVIDIA A100-SXM-64GB,61.57,0,0
24,2026-05-18 13:12:39.092540,2026/05/18 13:12:39.131,0,NVIDIA A100-SXM-64GB,64.66,0,0
25,2026-05-18 13:12:39.092540,2026/05/18 13:12:39.134,1,NVIDIA A100-SXM-64GB,63.18,0,0
26,2026-05-18 13:12:39.092540,2026/05/18 13:12:39.137,2,NVIDIA A100-SXM-64GB,61.64,0,0
27,2026-05-18 13:12:39.092540,2026/05/18 13:12:39.139,3,NVIDIA A100-SXM-64GB,61.57,0,0
28,2026-05-18 13:12:44.147387,2026/05/18 13:12:44.187,0,NVIDIA A100-SXM-64GB,64.60,0,0
29,2026-05-18 13:12:44.147387,2026/05/18 13:12:44.190,1,NVIDIA A100-SXM-64GB,63.11,0,0
30,2026-05-18 13:12:44.147387,2026/05/18 13:12:44.192,2,NVIDIA A100-SXM-64GB,61.64,0,0
31,2026-05-18 13:12:44.147387,2026/05/18 13:12:44.195,3,NVIDIA A100-SXM-64GB,61.51,0,0
32,2026-05-18 13:12:49.204156,2026/05/18 13:12:49.244,0,NVIDIA A100-SXM-64GB,64.66,0,0
33,2026-05-18 13:12:49.204156,2026/05/18 13:12:49.248,1,NVIDIA A100-SXM-64GB,63.11,0,0
34,2026-05-18 13:12:49.204156,2026/05/18 13:12:49.253,2,NVIDIA A100-SXM-64GB,61.64,0,0
35,2026-05-18 13:12:49.204156,2026/05/18 13:12:49.255,3,NVIDIA A100-SXM-64GB,61.57,0,0
36,2026-05-18 13:12:54.264023,2026/05/18 13:12:54.303,0,NVIDIA A100-SXM-64GB,64.33,0,0
37,2026-05-18 13:12:54.264023,2026/05/18 13:12:54.306,1,NVIDIA A100-SXM-64GB,63.18,0,0
38,2026-05-18 13:12:54.264023,2026/05/18 13:12:54.310,2,NVIDIA A100-SXM-64GB,61.64,0,0
39,2026-05-18 13:12:54.264023,2026/05/18 13:12:54.313,3,NVIDIA A100-SXM-64GB,61.57,0,0
40,2026-05-18 13:12:59.321044,2026/05/18 13:12:59.360,0,NVIDIA A100-SXM-64GB,64.60,0,0
