2025/09/15 15:59:44.444, 0, NVIDIA A100-SXM-64GB, 59088, 80.39
2025/09/15 15:59:44.446, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:44.448, 2, NVIDIA A100-SXM-64GB, 59080, 73.87
2025/09/15 15:59:44.450, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:45.453, 0, NVIDIA A100-SXM-64GB, 59088, 81.14
2025/09/15 15:59:45.455, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:45.457, 2, NVIDIA A100-SXM-64GB, 59080, 73.58
2025/09/15 15:59:45.459, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:46.462, 0, NVIDIA A100-SXM-64GB, 59088, 80.47
2025/09/15 15:59:46.464, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:46.466, 2, NVIDIA A100-SXM-64GB, 59080, 73.58
2025/09/15 15:59:46.468, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:47.474, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:47.476, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:47.478, 2, NVIDIA A100-SXM-64GB, 59080, 73.58
2025/09/15 15:59:47.480, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:48.483, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:48.488, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:48.490, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:48.492, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:49.495, 0, NVIDIA A100-SXM-64GB, 59088, 80.72
2025/09/15 15:59:49.497, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:49.499, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:49.502, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:50.505, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:50.507, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:50.509, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:50.511, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:51.515, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:51.516, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:51.518, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:51.520, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:52.523, 0, NVIDIA A100-SXM-64GB, 59088, 80.72
2025/09/15 15:59:52.525, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:52.530, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:52.532, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:53.534, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:53.536, 1, NVIDIA A100-SXM-64GB, 59080, 81.91
2025/09/15 15:59:53.538, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:53.540, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:54.543, 0, NVIDIA A100-SXM-64GB, 59088, 80.81
2025/09/15 15:59:54.548, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:54.550, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:54.555, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:55.558, 0, NVIDIA A100-SXM-64GB, 59088, 80.72
2025/09/15 15:59:55.560, 1, NVIDIA A100-SXM-64GB, 59080, 81.82
2025/09/15 15:59:55.562, 2, NVIDIA A100-SXM-64GB, 59080, 73.26
2025/09/15 15:59:55.564, 3, NVIDIA A100-SXM-64GB, 59088, 76.99
2025/09/15 15:59:56.567, 0, NVIDIA A100-SXM-64GB, 59088, 124.94
2025/09/15 15:59:56.569, 1, NVIDIA A100-SXM-64GB, 59080, 121.17
2025/09/15 15:59:56.571, 2, NVIDIA A100-SXM-64GB, 59080, 112.75
2025/09/15 15:59:56.589, 3, NVIDIA A100-SXM-64GB, 59088, 120.89
2025/09/15 15:59:57.594, 0, NVIDIA A100-SXM-64GB, 59088, 126.49
2025/09/15 15:59:57.596, 1, NVIDIA A100-SXM-64GB, 59080, 121.17
