,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-04-07 08:43:08.737072,2026/04/07 08:43:08.784,0,NVIDIA A100-SXM-64GB,60.31,0,0
1,2026-04-07 08:43:08.737072,2026/04/07 08:43:08.787,1,NVIDIA A100-SXM-64GB,67.61,0,0
2,2026-04-07 08:43:08.737072,2026/04/07 08:43:08.789,2,NVIDIA A100-SXM-64GB,59.88,0,0
3,2026-04-07 08:43:08.737072,2026/04/07 08:43:08.792,3,NVIDIA A100-SXM-64GB,60.65,0,0
4,2026-04-07 08:43:13.970329,2026/04/07 08:43:14.010,0,NVIDIA A100-SXM-64GB,60.64,0,0
5,2026-04-07 08:43:13.970329,2026/04/07 08:43:14.012,1,NVIDIA A100-SXM-64GB,67.34,0,0
6,2026-04-07 08:43:13.970329,2026/04/07 08:43:14.016,2,NVIDIA A100-SXM-64GB,59.88,0,0
7,2026-04-07 08:43:13.970329,2026/04/07 08:43:14.022,3,NVIDIA A100-SXM-64GB,60.65,0,0
8,2026-04-07 08:43:19.029985,2026/04/07 08:43:19.082,0,NVIDIA A100-SXM-64GB,60.31,0,0
9,2026-04-07 08:43:19.029985,2026/04/07 08:43:19.084,1,NVIDIA A100-SXM-64GB,67.34,0,0
10,2026-04-07 08:43:19.029985,2026/04/07 08:43:19.087,2,NVIDIA A100-SXM-64GB,59.88,0,0
11,2026-04-07 08:43:19.029985,2026/04/07 08:43:19.089,3,NVIDIA A100-SXM-64GB,60.65,0,0
12,2026-04-07 08:43:24.100145,2026/04/07 08:43:24.140,0,NVIDIA A100-SXM-64GB,60.31,0,0
13,2026-04-07 08:43:24.100145,2026/04/07 08:43:24.143,1,NVIDIA A100-SXM-64GB,67.34,0,0
14,2026-04-07 08:43:24.100145,2026/04/07 08:43:24.145,2,NVIDIA A100-SXM-64GB,59.88,0,0
15,2026-04-07 08:43:24.100145,2026/04/07 08:43:24.148,3,NVIDIA A100-SXM-64GB,60.59,0,0
16,2026-04-07 08:43:29.156000,2026/04/07 08:43:29.196,0,NVIDIA A100-SXM-64GB,60.31,0,0
17,2026-04-07 08:43:29.156000,2026/04/07 08:43:29.210,1,NVIDIA A100-SXM-64GB,67.34,0,0
18,2026-04-07 08:43:29.156000,2026/04/07 08:43:29.213,2,NVIDIA A100-SXM-64GB,59.88,0,0
19,2026-04-07 08:43:29.156000,2026/04/07 08:43:29.215,3,NVIDIA A100-SXM-64GB,60.65,0,0
20,2026-04-07 08:43:34.223538,2026/04/07 08:43:34.277,0,NVIDIA A100-SXM-64GB,60.57,0,0
21,2026-04-07 08:43:34.223538,2026/04/07 08:43:34.279,1,NVIDIA A100-SXM-64GB,67.34,0,0
22,2026-04-07 08:43:34.223538,2026/04/07 08:43:34.282,2,NVIDIA A100-SXM-64GB,59.88,0,0
