2025/09/15 17:04:21.450, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:21.453, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:21.457, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:21.459, 3, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:22.462, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:22.466, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:22.467, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:22.470, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:23.472, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:23.474, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:23.476, 2, NVIDIA A100-SXM-64GB, 2, 60.45
2025/09/15 17:04:23.478, 3, NVIDIA A100-SXM-64GB, 2, 63.24
2025/09/15 17:04:24.481, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:24.483, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:24.485, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:24.487, 3, NVIDIA A100-SXM-64GB, 2, 63.24
2025/09/15 17:04:25.489, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:25.491, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:25.493, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:25.495, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:26.498, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:26.500, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:26.502, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:26.504, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:27.506, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:27.508, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:27.510, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:27.511, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:28.516, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:28.519, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:28.522, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:28.524, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:29.526, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:29.528, 1, NVIDIA A100-SXM-64GB, 2, 62.79
2025/09/15 17:04:29.530, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:29.532, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:30.536, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:30.539, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:30.541, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:30.543, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:31.545, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:31.547, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:31.549, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:31.551, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:32.553, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:32.555, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:32.556, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:32.558, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:33.560, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:33.563, 1, NVIDIA A100-SXM-64GB, 2, 63.05
2025/09/15 17:04:33.565, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:33.567, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:34.569, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:34.571, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:34.573, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:34.575, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:35.578, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:35.580, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:35.582, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:35.587, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:36.590, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:36.592, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:36.596, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:36.598, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:37.600, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:37.602, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:37.604, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:37.606, 3, NVIDIA A100-SXM-64GB, 2, 63.58
2025/09/15 17:04:38.608, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:38.612, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:38.614, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:38.616, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:39.619, 0, NVIDIA A100-SXM-64GB, 2, 63.52
2025/09/15 17:04:39.621, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:39.623, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:39.625, 3, NVIDIA A100-SXM-64GB, 2, 63.31
2025/09/15 17:04:40.628, 0, NVIDIA A100-SXM-64GB, 2, 63.45
2025/09/15 17:04:40.630, 1, NVIDIA A100-SXM-64GB, 2, 62.72
2025/09/15 17:04:40.632, 2, NVIDIA A100-SXM-64GB, 2, 60.51
2025/09/15 17:04:40.635, 3, NVIDIA A100-SXM-64GB, 2, 63.52
