,script_timestamp,nvidia_timestamp,gpu_index,gpu_name,power_draw_watts,memory_used_MiB,utilization_percent
0,2026-05-30 03:31:23.791000,2026/05/30 03:31:23.845,0,NVIDIA A100-SXM-64GB,63.52,0,0
1,2026-05-30 03:31:23.791000,2026/05/30 03:31:23.848,1,NVIDIA A100-SXM-64GB,61.51,0,0
2,2026-05-30 03:31:23.791000,2026/05/30 03:31:23.851,2,NVIDIA A100-SXM-64GB,59.70,0,0
3,2026-05-30 03:31:23.791000,2026/05/30 03:31:23.853,3,NVIDIA A100-SXM-64GB,64.99,0,0
4,2026-05-30 03:31:28.889698,2026/05/30 03:31:28.928,0,NVIDIA A100-SXM-64GB,63.45,0,0
5,2026-05-30 03:31:28.889698,2026/05/30 03:31:28.931,1,NVIDIA A100-SXM-64GB,61.51,0,0
6,2026-05-30 03:31:28.889698,2026/05/30 03:31:28.934,2,NVIDIA A100-SXM-64GB,59.64,0,0
7,2026-05-30 03:31:28.889698,2026/05/30 03:31:28.936,3,NVIDIA A100-SXM-64GB,64.99,0,0
8,2026-05-30 03:31:33.944395,2026/05/30 03:31:33.983,0,NVIDIA A100-SXM-64GB,63.45,0,0
9,2026-05-30 03:31:33.944395,2026/05/30 03:31:33.986,1,NVIDIA A100-SXM-64GB,61.51,0,0
10,2026-05-30 03:31:33.944395,2026/05/30 03:31:33.988,2,NVIDIA A100-SXM-64GB,59.64,0,0
11,2026-05-30 03:31:33.944395,2026/05/30 03:31:33.991,3,NVIDIA A100-SXM-64GB,64.93,0,0
12,2026-05-30 03:31:38.998948,2026/05/30 03:31:39.050,0,NVIDIA A100-SXM-64GB,63.52,0,0
13,2026-05-30 03:31:38.998948,2026/05/30 03:31:39.053,1,NVIDIA A100-SXM-64GB,61.51,0,0
14,2026-05-30 03:31:38.998948,2026/05/30 03:31:39.056,2,NVIDIA A100-SXM-64GB,59.70,0,0
15,2026-05-30 03:31:38.998948,2026/05/30 03:31:39.058,3,NVIDIA A100-SXM-64GB,64.99,0,0
16,2026-05-30 03:31:44.066623,2026/05/30 03:31:44.106,0,NVIDIA A100-SXM-64GB,63.52,0,0
17,2026-05-30 03:31:44.066623,2026/05/30 03:31:44.109,1,NVIDIA A100-SXM-64GB,61.51,0,0
18,2026-05-30 03:31:44.066623,2026/05/30 03:31:44.111,2,NVIDIA A100-SXM-64GB,59.70,0,0
19,2026-05-30 03:31:44.066623,2026/05/30 03:31:44.114,3,NVIDIA A100-SXM-64GB,64.99,0,0
20,2026-05-30 03:31:49.124268,2026/05/30 03:31:49.164,0,NVIDIA A100-SXM-64GB,63.45,0,0
